AccidentUID,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,CantonCode,AccidentSeverityCategory,AccidentInvolvingMotorcycle
string,,,,,,,
meta,,,,,,,
string,,,,,,,
meta,,,,,,,
BECCBAF22C1B01EEE0430A8394271953,2012.0,Mai,Sa,Abend,,Leicht,0.0
C1A0A38150020012E0430A8394273620,2012.0,Mai,Di,Vormittag,,Schwer,0.0
C2E21E4471B20152E0430A8394270765,2012.0,Jul,Di,Vormittag,,Leicht,0.0
C46C69599E3D014CE0430A839427A6BF,2012.0,Aug,Sa,Vormittag,,Leicht,0.0
CB88EC503D220118E0430A83942717D8,2012.0,Okt,Di,Vormittag,,Leicht,0.0
CBDD1C9875D900F2E0430A8394275203,2012.0,Nov,Di,Nachmittag,,Leicht,0.0
DB79FA17D6A101A0E0430A83942717DF,2013.0,Mai,Mi,Nachmittag,,Leicht,1.0
E3BFB5200A0101A8E0530AB38B0203FF,2022.0,Jul,Fr,Nachmittag,,Leicht,1.0
FD5D66820F8501EEE0530AB38B02E305,2023.0,Jun,So,Vormittag,,Leicht,0.0
00E49A04CC90012AE0530A839427C83F,2014.0,Aug,So,Abend,,Schwer,1.0
041E57947CB4000EE0530A839427613E,2014.0,Okt,Fr,Nachmittag,,Leicht,0.0
09ECD4B609D7028EE0530A839427C526,2014.0,Dez,Mo,Vormittag,,Leicht,0.0
0ADF8F3A88F301B0E0530A8394272FB7,2015.0,Jan,Mi,Nachmittag,,Schwer,0.0
0C5E3E75AA3500A0E0530A8394271062,2015.0,Jan,Mo,Abend,,Leicht,0.0
14C5760D50D3017AE0530A839427AF55,2015.0,Mai,Fr,Vormittag,,Schwer,0.0
15BF24D6FC06014CE0530A8394275EA4,2015.0,Mai,So,Nachmittag,,Leicht,0.0
BAF3335C31C9014CE0430A839427014C,2012.0,Mar,Mo,Nachmittag,,Leicht,0.0
C1A0B8BE6863003EE0430A839427E277,2012.0,Jun,Sa,Nachmittag,,Leicht,0.0
C474069D1B9700FEE0430A839427FB8A,2012.0,Sep,Mi,Nachmittag,,Leicht,1.0
C6A9E36C7F260198E0430A839427D51E,2012.0,Mai,Fr,,ZH_CH,Schwer,0.0
D02B43D2BD8601FEE0430A839427A38C,2012.0,Dez,Mo,Abend,,Leicht,0.0
DD351C0225EC0048E0430A8394277EE8,2013.0,Mai,Di,Abend,,Leicht,0.0
DE282D7DE4940166E0430A839427735F,2013.0,Jun,Mi,Abend,,Leicht,0.0
DEFA8A7FA14E01B8E0430A8394276142,2013.0,Jun,Mi,Nachmittag,,Leicht,0.0
E1774CE4125F0136E0430A839427D576,2013.0,Jul,Mo,Nachmittag,,Leicht,1.0
E28BFDFE545F01E6E0430A839427D67F,2013.0,Jul,Di,Vormittag,,Schwer,1.0
E786785891290132E0430A8394275F98,2013.0,Okt,Di,Nachmittag,,Schwer,1.0
E786785964010132E0430A8394275F98,2013.0,Okt,Do,Nachmittag,,Schwer,0.0
E794ADDF91E50112E0430A8394277757,2013.0,Okt,Di,Nachmittag,,Leicht,0.0
0ACADEA470B300DCE0530A83942784D7,2014.0,Dez,Sa,Nachmittag,,Leicht,0.0
16CC28C47579018AE0530A8394277604,2015.0,Mai,So,Abend,,Leicht,0.0
19A3EAC3AE540284E0530A839427CF0C,2015.0,Jul,Di,Nachmittag,,Leicht,0.0
19E120C2BB150150E0530A8394279CA2,2015.0,Jul,Di,Vormittag,,Leicht,0.0
1C4DC8E4A09F0106E0530A839427E767,2015.0,Aug,Fr,Vormittag,,Leicht,0.0
1C4E6599039400A8E0530A8394277D4A,2015.0,Aug,So,Nachmittag,,Leicht,0.0
1E8176B31E9901E4E0530A8394277032,2015.0,Aug,So,Vormittag,,Schwer,0.0
216D130C9E8E0092E0530A839427B5F5,2015.0,Okt,So,Nachmittag,,Leicht,0.0
27DAB196EF95016CE0530A839427672B,2016.0,Jan,Mi,Nachmittag,,Leicht,0.0
31D19EB6F0910100E0530A839427217A,2016.0,Mar,Do,Nachmittag,,Leicht,0.0
3206A9A90D2B005CE0530A8394272962,2016.0,Mai,Sa,Abend,,Schwer,0.0
340ED1BE474A01ACE0530A839427E4DC,2016.0,Jun,Do,Nachmittag,,Schwer,0.0
341EF426144F003AE0530A83942747FB,2016.0,Jun,Mo,Abend,,Leicht,0.0
3BA38D43380A01B8E0530A839427BC93,2016.0,Sep,Do,Abend,,Leicht,1.0
3EF100A4913E0102E0530A83942743C1,2016.0,Okt,So,Nacht,,Leicht,0.0
4241B76F51C3004CE0530A839427A77C,2016.0,Dez,Do,Nachmittag,,Leicht,0.0
63CFCE2636B10052E0530A839427F8F6,2018.0,Feb,Mi,Nachmittag,,Schwer,0.0
63E785B8A0E0001AE0530A8394278CF5,2018.0,Jan,Mi,Nachmittag,,Leicht,0.0
68D8D9E8986E01DAE0530A839427BC7F,2018.0,Apr,Mo,Nacht,,Leicht,0.0
6AFA1A2528AB0068E0530A8394279BAE,2018.0,Mai,Fr,Nachmittag,,Schwer,1.0
708C6556D9E501A4E0530A839427235E,2018.0,Jul,Sa,Nacht,,Leicht,0.0
72211438364E0156E0530A8394270762,2018.0,Aug,Do,Vormittag,,Leicht,0.0
E5613EAA351B01CAE0430A83942700A2,2013.0,Sep,Fr,Nachmittag,,Leicht,0.0
F2D2D82D70B100CCE0430A8394273817,2014.0,Mar,So,Vormittag,,Leicht,0.0
F66E9C5D19C20154E0430A83942786B9,2014.0,Apr,Mo,Nachmittag,,Leicht,0.0
66A633F1C9F20034E0530A839427D838,2018.0,Mar,Mi,Nachmittag,,Schwer,0.0
7409C67E201D015CE0530A83942746F7,2018.0,Sep,Mi,Abend,,Leicht,1.0
7A898676FA230706E05328B9D80A82DE,2018.0,Nov,Mi,Nacht,,Schwer,0.0
7E8B928FB456AD88E05328B9D80A3B0B,2019.0,Jan,Fr,Nacht,,Leicht,0.0
85A7A2BFF960B141E05328B9D80A9926,2019.0,Mar,Sa,Nacht,,Leicht,0.0
879083D7C9674E8CE05329B9D80A115A,2019.0,Apr,Sa,Nachmittag,,Leicht,1.0
893B59802F357A2BE05328B9D80AB524,2019.0,Mai,Sa,Vormittag,,Schwer,0.0
8ACB153F0340AEAAE05328B9D80A4F4A,2019.0,Jun,Mi,Vormittag,,Leicht,0.0
8C871FCEC0CB398CE05328B9D80A9D26,2019.0,Jul,Fr,Nachmittag,,Schwer,0.0
8ECC31E525B574F1E05328B9D80A9689,2019.0,Aug,Mi,Abend,,Leicht,0.0
A7149C2F05B6AB5EE05328B9D80A99BB,2020.0,Jun,Di,Vormittag,,Schwer,0.0
ABE83BF3FE92EA78E05329B9D80AE067,2020.0,Aug,Mi,Vormittag,,Leicht,0.0
B3A98E48B21D3C9EE053DDB9D80A38FF,2020.0,Nov,Mo,Nachmittag,,Leicht,0.0
C15B8327CBA28B92E053DDB9D80ADF00,2021.0,Mai,Mi,Nachmittag,,Leicht,1.0
C9E5A5DBA5196FDEE053DDB9D80AE748,2021.0,Aug,Do,Abend,,Schwer,0.0
D662ECD39AE2462DE053DDB9D80A915B,2022.0,Jan,Mo,Nachmittag,,Leicht,0.0
8BD1279D4D27AEC6E05328B9D80AF414,2019.0,Jun,Do,Nachmittag,,Leicht,0.0
A1FB5369DA51057FE05328B9D80AD8C4,2020.0,Mar,So,Abend,,Schwer,0.0
AAF1B0A5A469B8E5E05328B9D80A5D3B,2020.0,Jul,Do,Abend,,Schwer,0.0
CE9C6CF4C84786D2E053DDB9D80A1F64,2021.0,Okt,Di,Abend,,Leicht,0.0
D7FC24FEB7D721E2E053DDB9D80A2FE1,2022.0,Feb,Mo,Abend,,Leicht,0.0
DB44BE08E3B0DAF4E053DDB9D80AA87E,2022.0,Mar,Fr,Nachmittag,,Leicht,0.0
DBFE0D057A4001D4E0530AB38B0224B2,2022.0,Apr,Di,Nachmittag,,Leicht,0.0
DC6ED67D48FA01EEE0530AB38B02659E,2022.0,Apr,Do,Abend,,Schwer,0.0
DE326360F2AE0106E0530AB38B022891,2022.0,Mai,Di,Nachmittag,,Schwer,0.0
E036F34C10B90136E0530AB38B02E264,2022.0,Mai,Mo,Vormittag,,Schwer,1.0
E0D881DA1A13018CE0530AB38B02422D,2022.0,Jun,Sa,Nachmittag,,Leicht,0.0
E556DA4A1B6F0126E0530AB38B02E807,2022.0,Aug,Fr,Nachmittag,,Schwer,0.0
E7488015955801AEE0530AB38B02D3CF,2022.0,Aug,So,Vormittag,,Leicht,0.0
E9A3CE9F5B72018AE0530AB38B025131,2022.0,Sep,Mo,Vormittag,,Leicht,0.0
EB876C742328018EE0530AB38B02389D,2022.0,Okt,Mo,Abend,,Schwer,0.0
F9BDB7E19CF201C2E0530AB38B0255FA,2023.0,Apr,Mo,Vormittag,,Schwer,0.0
FC837184C2AB0122E0530AB38B0286CD,2023.0,Mai,Do,Abend,,Schwer,0.0
01AF3F74CB980288E0630AB38B028A56,2023.0,Jul,Mo,Vormittag,,Leicht,0.0
05C4E80C7D6D011AE0630AB38B0246AD,2023.0,Sep,Sa,Vormittag,,Leicht,0.0
9BFF47B14411800AE0430A865E33800A,2011.0,Feb,Mo,Vormittag,,Leicht,0.0
A23102BB6E9F108CE0430A865E33108C,2011.0,Apr,So,Abend,,Leicht,0.0
A23127EF9DADB0D0E0430A865E33B0D0,2011.0,Mai,Mi,Nachmittag,,Schwer,0.0
A23127EFE008B0D0E0430A865E33B0D0,2011.0,Mai,Fr,Nachmittag,,Leicht,0.0
A2459426C578206EE0430A865E33206E,2011.0,Jun,Fr,Nachmittag,,Leicht,0.0
A544F2C01C8E60EAE0430A865E3360EA,2011.0,Jun,Do,Vormittag,,Leicht,0.0
A76B119D3D29002AE0430A839427002A,2011.0,Jul,Mi,Nachmittag,,Leicht,0.0
AAC3CD40C07B0070E0430A8394270070,2011.0,Aug,Di,Abend,,Schwer,0.0
AAC434B1C8DE00E0E0430A83942700E0,2011.0,Sep,So,Abend,,Leicht,0.0
AB2717D6672800C4E0430A83942700C4,2011.0,Aug,Mi,Vormittag,,Leicht,1.0
AB28DA7E259F009AE0430A839427009A,2011.0,Aug,Mo,Nachmittag,,Leicht,0.0
ADD98E7BD0B0005EE0430A839427005E,2011.0,Aug,Mi,Nachmittag,,Leicht,0.0
B3964A2D93020088E0430A8394270088,2011.0,Dez,Sa,Nacht,,Leicht,0.0
B3ECE10E5DF10184E0430A8394270184,2011.0,Dez,Do,Vormittag,,Leicht,0.0
BD420D37DEAC03E1E053DDB9D80A09A3,2021.0,Mar,So,Nachmittag,,Leicht,0.0
BF0A515A8CA501A0E0430A8394272018,2012.0,Mai,So,Nacht,,Leicht,0.0
BF0A515AE19B01A0E0430A8394272018,2012.0,Mai,Fr,Nachmittag,,Leicht,0.0
C2E1A29544D00060E0430A8394277595,2012.0,Jun,So,Nachmittag,,Schwer,0.0
C474069BD98900FEE0430A839427FB8A,2012.0,Jul,Fr,Vormittag,,Schwer,0.0
CC66E73E7941002CE0430A8394279476,2012.0,Nov,Do,Nachmittag,,Leicht,0.0
DB483E5741D9D373E053DDB9D80A6A8D,2022.0,Mar,Di,Vormittag,,Leicht,0.0
E2675507A4D20148E0530AB38B0238AC,2022.0,Jun,Mo,Nachmittag,,Leicht,0.0
E89E75308B060170E0530AB38B02E003,2022.0,Sep,Fr,Vormittag,,Leicht,0.0
FAD90A902EE40190E0530AB38B02451A,2023.0,Apr,Fr,Vormittag,,Leicht,0.0
FBCCD051442301CAE0530AB38B02BE38,2023.0,Mai,Mi,Nachmittag,,Leicht,0.0
080BBFF591540014E0530A8394270AD0,2014.0,Okt,Fr,Nachmittag,,Leicht,0.0
0883430604DE01E0E0530A8394278351,2014.0,Nov,Mi,Vormittag,,Leicht,0.0
0C7075F95DCB0124E0530A839427E93E,2015.0,Jan,Mo,Nachmittag,,Leicht,0.0
BECCBAF2098601EEE0430A8394271953,2012.0,Mai,Mi,Abend,,Leicht,0.0
BECCBAF22F2201EEE0430A8394271953,2012.0,Apr,Mo,Nachmittag,,Schwer,1.0
C1A0A3817D350012E0430A8394273620,2012.0,Jun,Fr,Nachmittag,,Leicht,1.0
C46C80C4452C004AE0430A8394271DEC,2012.0,Jul,Mo,Nachmittag,,Leicht,0.0
C46C80C45F44004AE0430A8394271DEC,2012.0,Jul,Di,Vormittag,,Leicht,0.0
C473312BE0BB0068E0430A83942792C3,2012.0,Aug,Mo,Nachmittag,,Leicht,0.0
C474069D26F400FEE0430A839427FB8A,2012.0,Sep,Sa,Abend,,Leicht,1.0
CB716656C7B5016AE0430A83942710FD,2012.0,Okt,So,Nachmittag,,Leicht,0.0
DB7C2A4E7FA600AEE0430A8394274827,2013.0,Apr,So,Nachmittag,,Schwer,0.0
E79560C37B240172E0430A8394275AD7,2013.0,Okt,Sa,Nachmittag,,Leicht,0.0
EC76C77FCC17005AE0430A839427C7C7,2013.0,Dez,Mo,Nachmittag,,Leicht,0.0
F591F959CE4701B6E0430A8394274449,2014.0,Mar,Fr,Vormittag,,Leicht,0.0
FAC138A88B960174E0430A8394272ADC,2014.0,Mai,Fr,Abend,,Leicht,0.0
FE0F97A6F532005EE0430A8394270683,2014.0,Jul,Di,Vormittag,,Leicht,0.0
02103405810B018AE0530A839427FAB8,2014.0,Sep,Do,Abend,,Leicht,1.0
0418F3A27A210036E0530A839427B555,2014.0,Okt,Fr,Vormittag,,Schwer,0.0
10343ECB8D4D00B2E0530A83942793D4,2015.0,Mar,So,Nachmittag,,Leicht,0.0
149D9A816FFF02B6E0530A839427CC63,2015.0,Apr,Fr,Nachmittag,,Leicht,0.0
19E120C266420150E0530A8394279CA2,2015.0,Jul,Do,Nachmittag,,Schwer,0.0
1AD534800A5401CAE0530A83942779F1,2015.0,Jul,Mi,Vormittag,,Leicht,0.0
1C4E6599549B00A8E0530A8394277D4A,2015.0,Aug,Di,Abend,,Schwer,0.0
20BB6B4BE1AB01D2E0530A839427740E,2015.0,Okt,Di,Vormittag,,Leicht,0.0
23761C468DDF01A6E0530A8394277E65,2015.0,Nov,Fr,Nachmittag,,Tot,0.0
2A9B59973F6701CEE0530A839427D47B,2016.0,Feb,So,Abend,,Leicht,0.0
2CD2553AEFE9015CE0530A8394270EC2,2016.0,Mar,Di,Nacht,,Leicht,0.0
3373BCCF5F3B0032E0530A8394271186,2016.0,Mai,Fr,Nachmittag,,Leicht,0.0
3B30B64C387300A4E0530A8394279F23,2016.0,Aug,Mi,Abend,,Leicht,0.0
3EF0F4199E7800BEE0530A839427BBA1,2016.0,Okt,Di,Abend,,Leicht,0.0
43ED61B5C64E01F4E0530A839427440A,2016.0,Dez,Di,Vormittag,,Leicht,0.0
44011A86D843016CE0530A83942721E0,2016.0,Dez,Mo,Vormittag,,Leicht,0.0
443B78414BBB01D6E0530A839427C4E7,2016.0,Dez,So,Nacht,,Leicht,0.0
63E789D084570000E0530A839427F28A,2018.0,Mar,Fr,Vormittag,,Leicht,0.0
ED159368A7FA004EE0430A8394274FD0,2014.0,Jan,Fr,Vormittag,,Schwer,0.0
F670FE80C0AA01BEE0430A839427C780,2014.0,Mar,Mi,Nachmittag,,Leicht,0.0
FAD60F090B3B0104E0430A83942738F0,2014.0,Jun,Mi,Vormittag,,Leicht,0.0
FC6CDDEBDA030238E0430A8394276505,2014.0,Jun,Mi,Nachmittag,,Schwer,0.0
FC7C0A88743D016EE0430A8394270C4B,2014.0,Jun,Di,Nachmittag,,Leicht,0.0
66916F088DC40142E0530A839427C7B2,2018.0,Mar,Mo,Abend,,Leicht,0.0
669182305A0C01E0E0530A8394276926,2018.0,Mar,Mo,Nacht,,Leicht,0.0
6A6C359DDC6E01BCE0530A83942726A5,2018.0,Apr,Mo,Nachmittag,,Leicht,0.0
6D30534BA308017CE0530A839427FFB1,2018.0,Jun,Do,Nachmittag,,Leicht,0.0
707A4D3956740118E0530A83942721A2,2018.0,Jul,Mi,Abend,,Leicht,0.0
708C655651A301A4E0530A839427235E,2018.0,Jul,Mo,Vormittag,,Leicht,1.0
7409CB56EE6301E6E0530A839427EDCE,2018.0,Aug,Mi,Vormittag,,Leicht,1.0
7CAB539C8B9D195EE05328B9D80AC752,2018.0,Dez,Di,Vormittag,,Leicht,0.0
879083D7E1FB4E8CE05329B9D80A115A,2019.0,Mai,Do,Abend,,Leicht,0.0
8BD1279D4850AEC6E05328B9D80AF414,2019.0,Jun,Mo,Abend,,Leicht,0.0
8C871FCE8417398CE05328B9D80A9D26,2019.0,Jul,Mo,Vormittag,,Leicht,0.0
8C872B8660423990E05328B9D80ABAA0,2019.0,Jun,Fr,Nachmittag,,Leicht,0.0
A9C2C152108971F8E05328B9D80ADD31,2020.0,Jul,So,Nachmittag,,Schwer,0.0
ABF41293C699EA7CE05329B9D80AE665,2020.0,Aug,Di,Nachmittag,,Leicht,0.0
BD429402697703EBE053DDB9D80AB8E8,2021.0,Feb,Mi,Nachmittag,,Leicht,0.0
D1E8A83139DD0B54E053DDB9D80A317F,2021.0,Nov,Mo,Vormittag,,Leicht,0.0
0096FFB793D201C8E0630AB38B025671,2023.0,Jul,Di,Vormittag,,Schwer,0.0
0432E9B2881F0132E0630AB38B024598,2023.0,Sep,Fr,Nachmittag,,Leicht,1.0
07F9A7530E95015CE0630AB38B02E4C8,2023.0,Okt,So,Nachmittag,,Schwer,0.0
8ECC31E4F86174F1E05328B9D80A9689,2019.0,Aug,So,Nachmittag,,Schwer,1.0
A02BFEC25F05072FE05329B9D80A125C,2020.0,Mar,Mo,Vormittag,,Leicht,0.0
A4CF2761CE159623E05328B9D80A8E8A,2020.0,Mai,Di,Nachmittag,,Leicht,1.0
A4CF276213899623E05328B9D80A8E8A,2020.0,Mai,Di,Abend,,Schwer,0.0
A714481B380341E8E05328B9D80AC363,2020.0,Jun,Di,Vormittag,,Schwer,0.0
A9C09DFC713471C2E05328B9D80AC091,2020.0,Jun,Sa,Nachmittag,,Leicht,0.0
AAF3FDAA8ABAB918E05328B9D80A8E31,2020.0,Jul,So,Vormittag,,Leicht,1.0
AEE47E21810EC439E05329B9D80AD025,2020.0,Sep,Di,Nachmittag,,Leicht,0.0
B17872A040F8C0F7E05329B9D80A87EB,2020.0,Okt,Sa,Nachmittag,,Schwer,0.0
BA40E5E44191D16CE053DDB9D80A20FD,2021.0,Jan,Mi,Nachmittag,,Leicht,0.0
BA4238290733D162E053DDB9D80A089C,2021.0,Feb,Mi,Nachmittag,,Leicht,0.0
BCB4007BE77925EBE053DDB9D80A20B9,2021.0,Mar,Do,Nachmittag,,Leicht,0.0
C87B0B20A9544704E053DDB9D80A27EA,2021.0,Jul,Sa,Nachmittag,,Schwer,0.0
C9D2F8E105A19304E053DDB9D80A5D44,2021.0,Aug,Fr,Abend,,Leicht,0.0
DB346A8AC4F723A4E053DDB9D80AC3B3,2022.0,Mar,Sa,Nachmittag,,Leicht,1.0
E205F6FFCEF90104E0530AB38B02DD1F,2022.0,Jun,Do,Nachmittag,,Leicht,0.0
E25D5F08751D0194E0530AB38B023451,2022.0,Jun,Sa,Abend,,Leicht,0.0
E282A5A6EF1D0144E0530AB38B023890,2022.0,Jul,Fr,Vormittag,,Leicht,1.0
E3201CF4630A01E2E0530AB38B02C78E,2022.0,Jun,Mo,Nachmittag,,Schwer,0.0
E74A630E56690196E0530AB38B02CAEF,2022.0,Aug,So,Nachmittag,,Schwer,0.0
E953ABDCDCED01CCE0530AB38B02625E,2022.0,Sep,Mo,Vormittag,,Leicht,1.0
EA0898377B9E01E8E0530AB38B02DCA8,2022.0,Okt,Di,Vormittag,,Leicht,0.0
EF4BD5CCEA27027AE0530AB38B0289F6,2022.0,Dez,Fr,Vormittag,,Leicht,0.0
F7F1259E6E65013CE0530AB38B02A22B,2023.0,Mar,Di,Abend,,Leicht,0.0
07D5FCED693A01CAE0630AB38B022F9C,2023.0,Okt,Mi,Vormittag,,Leicht,0.0
07D600ADDD810240E0630AB38B020298,2023.0,Okt,Di,Nachmittag,,Leicht,0.0
0C3833E143B40170E0630AB38B02AA7A,2023.0,Dez,Di,Vormittag,,Leicht,0.0
9965294DF142B018E0430A865E33B018,2011.0,Jan,Sa,Vormittag,,Schwer,0.0
99AE12B100F13060E0430A865E333060,2011.0,Jan,Do,Nachmittag,,Leicht,0.0
99B6C7F2F627B044E0430A865E33B044,2011.0,Jan,So,Vormittag,,Leicht,0.0
A05551C5F00BF054E0430A865E33F054,2011.0,Apr,Fr,Nachmittag,,Leicht,1.0
A23127EF6BC8B0D0E0430A865E33B0D0,2011.0,Mai,Do,Vormittag,,Leicht,0.0
A5D2A773E20DB0A8E0430A865E33B0A8,2011.0,Jun,So,Nachmittag,,Leicht,0.0
A739E3B8A78B0004E0430A8394270004,2011.0,Jul,Sa,Vormittag,,Leicht,0.0
B073DEC191E91E99E05329B9D80AD7A3,2020.0,Sep,Mo,Abend,,Leicht,1.0
B1052016984C00FEE0430A83942700FE,2011.0,Nov,Mi,Vormittag,,Schwer,0.0
BD42B11720F9041AE053DDB9D80A01FD,2021.0,Mar,Fr,Nachmittag,,Leicht,0.0
C474069C8FA600FEE0430A839427FB8A,2012.0,Jul,Di,Nachmittag,,Schwer,0.0
C8B79B485A800EA5E053DDB9D80A1F98,2021.0,Aug,Sa,Vormittag,,Schwer,0.0
CCA67072392393C6E053DDB9D80ABDB2,2021.0,Sep,Sa,Nachmittag,,Leicht,0.0
CCA72E4C9EAB0189E053DDB9D80A5FC6,2021.0,Sep,So,Abend,,Schwer,0.0
D0839DCA8E30DD82E053DDB9D80A2C28,2021.0,Nov,Mo,Vormittag,,Leicht,0.0
E101EB210AA701F8E0530AB38B027B60,2022.0,Jun,Sa,Vormittag,,Schwer,1.0
E282A5A6619E0144E0530AB38B023890,2022.0,Jul,So,Abend,,Leicht,1.0
E3BFB51FF04801A8E0530AB38B0203FF,2022.0,Jul,So,Abend,,Schwer,0.0
EC3D24CC42D9018CE0530AB38B026627,2022.0,Okt,So,Nachmittag,,Leicht,0.0
EF0FF658AAA501C6E0530AB38B0286F5,2022.0,Dez,Sa,Nachmittag,,Leicht,0.0
F1BD5130E50D028EE0530AB38B028873,2022.0,Nov,Mi,Nachmittag,,Leicht,0.0
F6268E11A6000102E0530AB38B02B41E,2023.0,Feb,So,Abend,,Schwer,1.0
F637071D204301D8E0530AB38B025D94,2023.0,Mar,Di,Nachmittag,,Leicht,0.0
F869AFB44C6E014AE0530AB38B0297EF,2023.0,Apr,Mo,Nachmittag,,Schwer,0.0
F9BE982B105101E2E0530AB38B02CEE8,2023.0,Apr,Sa,Nachmittag,,Leicht,0.0
FC425FEF0426014AE0530AB38B02CC3C,2023.0,Mai,So,Vormittag,,Leicht,0.0
9BF0F57569926006E0430A865E336006,2011.0,Mar,Di,Abend,,Schwer,0.0
A2459425BBBC206EE0430A865E33206E,2011.0,Mai,So,Vormittag,,Schwer,0.0
A2459425FD8D206EE0430A865E33206E,2011.0,Mai,Mi,Nacht,,Leicht,0.0
A5479205AD2AF016E0430A865E33F016,2011.0,Jun,So,Nachmittag,,Leicht,0.0
BDD579C164C400E6E0430A83942700E6,2012.0,Mar,Fr,Nachmittag,,Schwer,0.0
C2E21E4461890152E0430A8394270765,2012.0,Jun,Sa,Nachmittag,,Leicht,0.0
C46C695A944B014CE0430A839427A6BF,2012.0,Sep,Fr,Vormittag,,Leicht,0.0
C474155866A90000E0430A8394271705,2012.0,Okt,Mi,Vormittag,,Tot,0.0
C4A30E89827601A6E0430A83942716CD,2012.0,Jul,Mi,Nachmittag,,Leicht,1.0
C4A30E8B5EF701A6E0430A83942716CD,2012.0,Sep,Fr,Vormittag,,Leicht,0.0
CB88EC50FC350118E0430A83942717D8,2012.0,Okt,So,Nachmittag,,Leicht,0.0
D01FBB339086002AE0430A8394271291,2012.0,Dez,Fr,Nachmittag,,Leicht,0.0
D0CD07EFEC1801EAE0430A839427FC3C,2012.0,Dez,Mo,Nachmittag,,Leicht,0.0
DB6B517430D5015CE0430A8394274990,2013.0,Apr,So,Nachmittag,,Leicht,0.0
DF6B4709E2620178E0430A839427519C,2013.0,Jun,So,Abend,,Leicht,0.0
DF6CEE3063BA019AE0430A8394275F8B,2013.0,Jul,Do,Abend,,Leicht,0.0
E794ADDF920A0112E0430A8394277757,2013.0,Okt,Di,Nachmittag,,Leicht,0.0
EB7125AEAEC70274E0430A839427F553,2013.0,Nov,Mo,Vormittag,,Leicht,0.0
00E448FAF1DC01B0E0530A839427683E,2014.0,Aug,Mo,Abend,,Leicht,0.0
00E44AA82B6A0190E0530A8394279839,2014.0,Aug,Sa,Nachmittag,,Leicht,0.0
00E44C400EFB01E8E0530A839427E7CD,2014.0,Aug,Do,Vormittag,,Leicht,1.0
033DD4537872015AE0530A8394273304,2014.0,Sep,Do,Nachmittag,,Schwer,0.0
07B8F8744DA7012CE0530A839427699F,2014.0,Nov,Mi,Abend,,Leicht,0.0
088202E96438001EE0530A8394276101,2014.0,Nov,Sa,Vormittag,,Leicht,0.0
0AB38C06396B01A4E0530A839427C5FB,2015.0,Jan,Do,Nacht,,Leicht,0.0
0AB5EC3508830180E0530A839427E904,2015.0,Jan,Mi,Nachmittag,,Leicht,0.0
13D4A379127501A4E0530A83942716AF,2015.0,Apr,Do,Nachmittag,,Leicht,0.0
175B5CF791B50080E0530A839427E20B,2015.0,Jun,Di,Vormittag,,Leicht,0.0
176F7BCA5A3402F4E0530A83942766A3,2015.0,Jun,Di,Nachmittag,,Leicht,0.0
198CA2C172B30196E0530A8394278689,2015.0,Jun,Di,Nachmittag,,Schwer,1.0
1C4DD91B5A850052E0530A83942759E8,2015.0,Aug,Sa,Vormittag,,Leicht,0.0
22E5E67D61570194E0530A839427C907,2015.0,Okt,Mi,Nachmittag,,Leicht,0.0
237498325E7700CEE0530A8394278672,2015.0,Nov,Mo,Vormittag,,Leicht,0.0
29F0D6B8BE0D00ECE0530A839427658A,2016.0,Jan,So,Abend,,Leicht,0.0
2A9D3E623F4201D4E0530A83942766E3,2016.0,Feb,Di,Nachmittag,,Leicht,0.0
2AB11C94B8C701F0E0530A839427F86E,2016.0,Feb,Mo,Abend,,Leicht,0.0
31C647B3AEA70182E0530A839427BB40,2016.0,Apr,Fr,Nachmittag,,Leicht,0.0
36B75895A7FA01CAE0530A839427C808,2016.0,Jul,So,Vormittag,,Schwer,0.0
41B9708771AC01F8E0530A839427695D,2016.0,Nov,Di,Nachmittag,,Schwer,0.0
DF6B3D2B44C70146E0430A839427F5E5,2013.0,Jun,Di,Abend,,Leicht,1.0
E83855E450400164E0430A8394279EE4,2013.0,Okt,Mi,Abend,,Leicht,0.0
F2C8AE4F3BFD01C6E0430A839427B0C1,2014.0,Feb,Mi,Abend,,Schwer,0.0
F2D12FDC66E500AEE0430A839427B80F,2014.0,Mar,Mo,Nachmittag,,Schwer,0.0
F2D2D82D41F600CCE0430A8394273817,2014.0,Mar,Do,Vormittag,,Schwer,0.0
F66E9C5D00B40154E0430A83942786B9,2014.0,Apr,So,Nachmittag,,Schwer,0.0
F66E9C5D19EE0154E0430A83942786B9,2014.0,Apr,Do,Nachmittag,,Leicht,0.0
F7FEFBE1FAD501EAE0430A8394270EF1,2014.0,Apr,Mi,Nachmittag,,Leicht,0.0
F8F800D3E06C02E8E0430A839427F259,2014.0,Mai,Sa,Nachmittag,,Leicht,1.0
2A9D3E6232AA01D4E0530A83942766E3,2016.0,Feb,Di,Vormittag,,Leicht,0.0
35242E48EA8F025CE0530A83942797CC,2016.0,Mai,Mi,Nachmittag,,Leicht,0.0
353A9A247EFD0034E0530A83942789F1,2016.0,Jun,Mo,Abend,,Leicht,0.0
63CFCE26540F0052E0530A839427F8F6,2018.0,Feb,Mi,Vormittag,,Leicht,0.0
6B0B6BD4A7F40046E0530A8394275A14,2018.0,Apr,Mo,Nachmittag,,Leicht,0.0
